id,album,artist,title,rating,Current score,votescore,rankscore,scoreDiff
32235,"Beyond the Mist","Chernabogue","Kuja's Theme",3.95,1000,79,49.39459494365697,29.60540505634303
31933,"Dariusburst Remix Wonder World","Motoi Sakuraba","The Battle is Now in Progress",3.9130435,1000,78.26087,49.47531561783604,28.78555438216396
31666,"Fate/Grand Order Orchestra","Taizo Takemoto, Tokyo Metropolitan Symphony Orchestra","Fate/Grand Order (orchestra ver.)",3.9153845,1000,78.30769000000001,49.559265118982275,28.748424881017733
31949,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Mystic Oriental Love Consultation",3.8888888,1000,77.777776,49.459171483000226,28.318604516999777
32056,"Last Ranker Limited Soundtrack -Piano Trio Arrange-","Hironori Osone","The Flower Blooms on That Shore",3.857143,1000,77.14286,49.423654386361434,27.719205613638565
31687,"Chronopolis: Music Inspired by Chrono Cross","prophetik music","Too Much Calcium",3.862857,1000,77.25713999999999,49.55280746504795,27.704332534952044
32065,"Atelier Rorona Arrange Tracks","Hayato Asano","Ojousama wa Otenba",3.8533332,1000,77.066664,49.41396790545995,27.652696094540055
32033,"SEGA Arcade Selection: D-RAM Remix","D-RAM","Like the Wind (Power Drift)",3.8413794,1000,76.827588,49.43979852119725,27.38778947880276
31847,"Disgaea: Hour of Darkness Arrange","Tenpei Sato","Flowerbed",3.837037,1000,76.74074,49.504375060540504,27.2363649394595
31822,"Valkyrie Profile 2 -Silmeria- Arrange Album","Motoi Sakuraba","Unrestrained Struggle",3.8148148,1000,76.296296,49.53020567627781,26.76609032372219
31948,"Deltarune","PirateCrab","Lancer Vs. Lancer",3.8044446,1000,76.088892,49.46240030996739,26.62649169003261
3187,"Shatter","Jeremiah Ross (Module)","The End Of The World",3.79661,1000,75.9322,49.49791740660618,26.434282593393817
31832,"Disgaea 3: Absence of Justice Arrange","Tenpei Sato","Chinese Sword",3.79375,1000,75.875,49.52051919537632,26.354480804623677
320,"Breath of Fire","Yasuaki Fujita, Yoko Shimomura, Minae Fujii, Mari Yamaguchi","Gentle Breeze",3.7828572,1000,75.657144,49.44625617513157,26.21088782486843
32186,"Puyo Puyo","Rexy","I Just Skipped Time Yesterday",3.7591836,1000,75.183672,49.40428142455846,25.77939057544154
31715,"NieR Orchestral Arrangement Special Box Edition","Tomomichi Takeoka","Ashes of Dreams",3.7642858,1000,75.28571600000001,49.54312098414646,25.742595015853546
31841,"Disgaea Arrange Collection ~Dark label~","Tenpei Sato","Anthem of Brave",3.7407408,1000,74.81481600000001,49.51083271447484,25.30398328552517
31840,"Disgaea Arrange Collection ~Dark label~","Tenpei Sato","Angel Smile",3.7357142,1000,74.71428399999999,49.514061541442,25.200222458557995
32045,"Iridion 3D & II Arranged Perfect Selection","Manfred Linzner","Citizen Discharged (Iridion II)",3.6210527,1000,72.421054,49.43334086726293,22.98771313273707
31939,"Dariusburst Remix Wonder World","Michiko Naruke","Intensification",3.58,1000,71.6,49.46885796390171,22.131142036098282
32288,"Altered Space: A 3-D Alien Adventure","Geoff Follin","Track 05",3.575,1000,71.5,49.38490846275548,22.115091537244517
31637,"Huntress","Psycosulu","Tourian",3.3615384,1000,67.230768,49.56895159988377,17.66181640011623
31735,"The Great Tale of the Little Ones Vol. 2","Earth Kid","Undertale - Determination",3.2769232,1000,65.538464,49.536663330212136,16.00180066978787
31713,"NieR Orchestral Arrangement Special Box Edition","Tomoyuki Asakawa","Voice of no Return",3.256,1000,65.11999999999999,49.54634981111362,15.573650188886369
31685,"Chronopolis: Music Inspired by Chrono Cross","Ophanin","Serge's Failure",3.064,1000,61.28,49.55603629201511,11.723963707984893
31709,"NieR Orchestral Arrangement Special Box Edition","Mariam Abounnasr","Gods Bound by Rules",,1000,null,49.54957863808079,null
31719,"NieR Orchestral Arrangement Special Box Edition","Daisuke Shinoda","The Ultimate Weapon",,1000,null,49.5398921571793,null
31787,"The Great Tale of the Little Ones","Lord Rhodes","Main Theme (Shovel Knight)",,1000,null,49.53343450324497,null
31825,"Valkyrie Profile -Covenant of the Plume- Arrange Album","Motoi Sakuraba","Violence, power, enforcement",,1000,null,49.52697684931064,null
31828,"Valkyrie Profile -Covenant of the Plume- Arrange Album","Motoi Sakuraba","Armed blockade stream",,1000,null,49.52374802234348,null
31833,"Disgaea 3: Absence of Justice Arrange","Tenpei Sato","Lonely Room ~ Whistle of Memory (Medley)",,1000,null,49.51729036840916,null
31850,"Disgaea: Hour of Darkness Arrange","Tenpei Sato","Beautiful Rondo",3.4333334,1000,68.666668,49.501146233573344,19.165521766426657
31885,"Disgaea D2 Arrange","Tenpei Sato","Prince Of Darkness",3.3916667,1000,67.83333400000001,49.49468857963902,18.33864542036099
31846,"Disgaea: Hour of Darkness Arrange","Tenpei Sato","Disgaea",3.3866668,1000,67.733336,49.50760388750767,18.225732112492324
31904,"Dark Cloud 2 Premium Arrange","Shinji Hosoe","Moon Flower Palace",3.23125,1000,64.625,49.48823092570469,15.136769074295309
31910,"Dark Cloud 2 Premium Arrange","Motoi Sakuraba","Dark Element",,1000,null,49.48500209873753,null
31911,"Dark Cloud 2 Premium Arrange","Yoko Shimomura","Sun",,1000,null,49.481773271770365,null
31928,"DARIUSBURST CHRONICLE SAVIOURS ARRANGE 2","Nobuyuki Shioda","Subversive Awareness GaRecca Remix",,1000,null,49.478544444803205,null
31938,"Dariusburst Remix Wonder World","Shohei Tsuchiya","Peaceful Sleep in the Wreckage",,1000,null,49.47208679086888,null
31955,"Celestial Music Record of All Mankind ~ Touhou Hisouten","U2 Akiyama","Night Falls",,1000,null,49.4527138290659,null
32131,"Skulls","The Megas","Cracked Skulls",3.74,1000,74.80000000000001,49.40751025152562,25.39248974847439
3220,"Dragon Quest VIII","Koichi Sugiyama","A Peaceful Community (Night)",3.687805,1000,73.7561,49.401052597591296,24.355047402408708
31975,"\"zwei!!\" SUPER ARRANGE VERSION","Falcom Sound Team jdk","Daphne Desert",3.384,1000,67.67999999999999,49.44948500209874,18.230514997901253
32010,"Megami Ibunroku Persona Arrange Album","Hidehito Aoki,  Kenichi Tsuchi","Poems of Everybody's Souls (Arranged Version)",,1000,null,49.443027348164414,null
32037,"SEGA Arcade Selection: D-RAM Remix","D-RAM","Outride a Crisis (Super Hang-On)",,1000,null,49.43656969423009,null
32268,"Maiden Voyage: A Star Ocean Tribute","M-H","Achievement",,1000,null,49.3913661166898,null
32825,"CHRONO TRIGGER Orchestral Arrangement","Tokyo Philharmonic Orchestra, Tomomichi Takeoka","Epilogue ~ To Good Friends",4.859259,1000,97.18518,49.21700946046301,47.96817053953699
32647,"Mega Man Universe","Capcom","Bubble Man",4.7225804,1000,94.451608,49.27189951890478,45.17970848109521
32828,"CHRONO TRIGGER Orchestral Arrangement","Tokyo Philharmonic Orchestra, Daisuke Shinoda","Brink of Time",4.717073,1000,94.34146,49.21378063349585,45.12767936650415
32814,"CHRONO CROSS Orchestral Arrangement","Tokyo Philharmonic Orchestra, Mariam Abounnasr","The Girl Who Stole the Stars / Dreams of the Ages",4.7018867,1000,94.037734,49.22346711439734,44.81426688560266
32638,"Celeste","Lena Raine","Reach for the Summit (Final Stretch Radio edit)",4.67013,1000,93.4026,49.27512834587194,44.127471654128065
32916,"SQUARE ENIX ACOUSTIC ARRANGEMENTS","Atsuki Yoshida","The Decisive Battle arrange from \"FINAL FANTASY VI (1994)\"",4.6583333,1000,93.16666599999999,49.19117884472571,43.97548715527428
3282,"Chrono Cross","Yasunori Mitsuda","Dilemma",4.5288134,1000,90.576268,49.22023828743018,41.35602971256982
32470,"The Legend of Zelda: Twilight Princess","Toru Minegishi, Asuka Ohta, Koji Kondo","The Hidden Village",4.5268292,1000,90.536584,49.33647605824804,41.200107941751966
32670,"The Humans Are Coming: Volume 1","On Being Human","Ken's Theme - Street Fighter II",4.4727273,1000,89.454546,49.258984211036136,40.19556178896386
32648,"Mega Man Universe","Capcom","Time Again",4.438095,1000,88.7619,49.26867069193762,39.493229308062375
32912,"SQUARE ENIX ACOUSTIC ARRANGEMENTS","Kenta Higashiohji","Nuclear Fusion arrange from \"Seiken Densetsu 3 (1995)\"",4.4102564,1000,88.205128,49.19763649866004,39.00749150133996
32917,"SQUARE ENIX ACOUSTIC ARRANGEMENTS","Atsuki Yoshida","Battle with Magus arrange from \"CHRONO TRIGGER (1995)\"",4.4035716,1000,88.071432,49.187950017758546,38.883481982241456
32780,"Shovel Knight: Dig It!","MaesterTed, Flake","Strike the Earth!",4.405128,1000,88.10256000000001,49.22992476833167,38.87263523166834
32504,"Frog Fractions 2","Ryan Ike","Oaken Canvas (Autumn)",4.3317075,1000,86.63415,49.323560750379386,37.31058924962062
32844,"Castlevania: Scarlet Night","Infinity Tone","Beginning",4.32,1000,86.4,49.21055180652869,37.189448193471314
32491,"Sword & Sworcery LP - The Ballad of the Space Babies","Jim Guthrie","The Prettiest Weed",4.3157897,1000,86.315794,49.32678957734655,36.989004422653444
329,"Suikoden","Miki Higashino","Theme of the Advancing Army",4.2893615,1000,85.78723,49.204094152594365,36.58313584740563
32741,"River City Girls","Megan McDuffee","Lunch Money",4.288889,1000,85.77778,49.24929773013464,36.528482269865364
32358,"Chiptunes = WIN: Volume 7","Blake Inc.","Tides",4.2875,1000,85.75,49.36230667398534,36.38769332601466
32913,"SQUARE ENIX ACOUSTIC ARRANGEMENTS","OMIYA","Devil Lord Confrontation I arrange from \"Romancing SaGa 3 (1995)\"",4.251852,1000,85.03704,49.19440767169287,35.84263232830713
32661,"The Humans Are Coming: Volume 2","On Being Human","The Legend of Zelda Medley",4.2,1000,84,49.265441864970455,34.734558135029545
32514,"Entwined","Sam Marshall","Earth",4.1454544,1000,82.909088,49.320331923412226,33.58875607658777
32488,"Transport Tycoon","John Broomhall","Broomer's Oil Rag",4.1448274,1000,82.896548,49.33324723128087,33.563300768719124
32432,"Twin Cobra","Sir_NutS","Blade Pitch",4.142857,1000,82.85714,49.342933712182365,33.514206287817636
3249,"Half-Minute Hero","Hiroyuki Iwatsuki","The Princess Running Through the Grasslands",4.104762,1000,82.09524,49.33001840431371,32.76522159568629
32786,"Secret of Mana: Whispers from a Verdant Grove","Careless Juja, Brandon Strader, Gamer of the Winds","Phantom and... A Rose...",4.0962963,1000,81.92592599999999,49.226695941364504,32.699230058635486
32436,"Muramasa: The Demon Blade Arrange","Basiscape","Mutual Love",4.0642858,1000,81.28571600000001,49.339704885215205,31.946011114784802
32521,"Mario's Super Picross","Toshiyuki Ueno","Mario Puzzle 2",4.0540543,1000,81.081086,49.31710309644507,31.763982903554933
32604,"Shattered Memories","Drakenheim, Gamer of the Winds, Flake, Tremendouz","Steel Giant",4.052174,1000,81.04348,49.2880436537406,31.7554363462594
3262,"Half-Minute Hero","Toshihiko Takamizawa","Grand Finale",4.0258064,1000,80.516128,49.27835717283911,31.237770827160887
32418,"Chiptunes = WIN: Volume 8","pouale","Zealous Tide",4.0117645,1000,80.23528999999999,49.34616253914953,30.88912746085046
3261,"Half-Minute Hero","Koji Hayama","RUN !! RUN !!",4,1000,80,49.28158599980627,30.718414000193732
32388,"Spacetunes = WIN","H-Mister","Interstellar takeoff",3.9789474,1000,79.578948,49.35262019308385,30.226327806916146
32368,"Chiptunes = WIN: Volume 7","Soleviio","And By Night, We Take the Castle",3.8888888,1000,77.777776,49.35584902005102,28.421926979948985
32594,"Shattered Memories","ViolinGamer, Medllix, HollowRiku","Faraway Promise",3.853846,1000,77.07692,49.29127248070776,27.78564751929224
32366,"Chiptunes = WIN: Volume 7","dachampster, JANX","MASTER OF WINDMILLS",3.8421052,1000,76.842104,49.35907784701818,27.48302615298183
32566,"Songs of the Sirens: Link's Awakening ReMixed","Yoann Turpin","Animal's Avenue",3.8205128,1000,76.410256,49.30418778857641,27.106068211423597
32522,"Timeless Ocean","Mark Autumn","Tube of Medusa",3.8090909,1000,76.181818,49.3138742694779,26.867943730522107
32322,"Tecmo World Wrestling","Keiji Yamagishi, Mayuko Okamura, Hiroshi Miyazaki, Mitsuhito Tanaka","Title Screen",3.7714286,1000,75.428572,49.375221981854,26.053350018146006
32303,"Mega Man Unlimited","Kevvviiinnn","Menace Lurks Near (Occupied Wily Fortress Stage 4)",3.7444444,1000,74.888888,49.37845080882116,25.510437191178838
32337,"Tecmo Bowl","Keiji Yamagishi","Roster / Staff Roll",3.7,1000,74,49.37199315488683,24.62800684511317
32298,"Mega Man Unlimited","Kevvviiinnn","Deathtrap Mirage (YokuMan Stage)",3.1333334,1000,62.666668,49.381679635788316,13.284988364211685
32351,"ChipWINter Wilderness","Storm Blooper","Tandem Tendencies",,1000,null,49.36876432791967,null
32539,"Timeless Ocean","Reshidove","Time Travel",3.5714285,1000,71.42857000000001,49.31064544251073,22.117924557489275
32353,"Chiptunes = WIN: Volume 7","4ntler","Sexy Robot Pool Party",3.4555554,1000,69.111108,49.365535500952504,19.745572499047498
32398,"Chiptunes = WIN: Volume 6","Turbo Chip","Call 911",,1000,null,49.34939136611669,null
32565,"Songs of the Sirens: Link's Awakening ReMixed","Chimpazilla","Imprisoned",,1000,null,49.30741661554357,null
32573,"Songs of the Sirens: Link's Awakening ReMixed","PROTO·DOME","Mah Boi",,1000,null,49.30095896160925,null
32578,"Shattered Memories","Densle, Ian Martyn, Gamer of the Winds","Flight",3.5652175,1000,71.30435,49.29773013464209,22.006619865357912
32592,"Shattered Memories","Tremendouz, Erika Richards (Bullicann / DT Majesty), Kiaran, ThePopStarDude","Aveh, the Ancient Dance",,1000,null,49.29450130767492,null
32699,"BETTER THAN REALITY","LukHash","WALKMAN",3.788889,1000,75.77778,49.25575538406897,26.522024615931038
32664,"The Humans Are Coming: Volume 2","On Being Human","Freezeezy Peak (Banjo Kazooie)",3.7515152,1000,75.030304,49.262213038003296,25.768090961996705
32874,"Final Fantasy I: The Legacy","ImAFutureGuitarHero, Toxodentrail, SwigglesRP, Colbydude","Game Over",3.6434782,1000,72.869564,49.207322979561525,23.662241020438472
32718,"GLITCH","LukHash","ROUND THE WORLD",3.4705882,1000,69.411764,49.2525265571018,20.159237442898203
32743,"River City Girls","Megan McDuffee","Boss: Noize",3.275,1000,65.5,49.246068903167476,16.253931096832524
32605,"Shattered Memories","Ian Martyn, Darby Cupid, Jeff Potts","Bonds of Sea and Fire",3.2222223,1000,64.444446,49.284814826773435,15.159631173226565
32744,"River City Girls","Megan McDuffee","The Burbs",,1000,null,49.242840076200316,null
32761,"404Sight","Gabe Castro","Edge",,1000,null,49.23961124923316,null
32765,"River City Girls","Chipzel","Boss: Sabuko",3.2580645,1000,65.16129000000001,49.23638242226599,15.924907577734018
32771,"Shovel Knight: Dig It!","Materia Brasilis, Eder Bastos","Waltz of the Troupple King",,1000,null,49.23315359529883,null
3291,"Chrono Cross","Yasunori Mitsuda","Dragon God",,1000,null,49.200865325627205,null
33383,"Fire Emblem: Three Houses","Takeru Kanazaki","Tearing Through Heaven",4.7404256,1000,94.80851200000001,49.02650866940041,45.7820033305996
33411,"Spark the Electric Jester","Funk Fiction","Kerana Forest (Stage 8)",4.614286,1000,92.28572,49.01682218849892,43.26889781150108
33349,"Fighting EX Layer","Takayuki Aihara","Passionate 549",4.4882355,1000,89.76471000000001,49.04265280423622,40.72205719576379
33330,"Ace Combat 7: Skies Unknown","Keiki Kobayashi","Battle for Farbanti",4.431818,1000,88.63636,49.052339285137705,39.58402071486229
33003,"Psycho Somatic Generation","chibi-tech","The Dawn Of Tokai",4.4235296,1000,88.47059200000001,49.16211940202125,39.30847259797876
33352,"Fighting EX Layer","Takahiro Eguchi","EXL Terry Bogard's Theme",4.4114285,1000,88.22857,49.03942397726906,39.189146022730945
33348,"Fighting EX Layer","Takahiro Eguchi","Moonlit Night Castle",4.386667,1000,87.73334,49.045881631203386,38.68745836879661
33205,"Paths Less Travelled: Terranigma","Fredrik Häthén, JohnStacy, Alex Hill, dannymusic, DavidRussell323, Dean Nguyen, Harpsona, Andrew Thompson, Chromatic Apparatus, Andrew Steffen, mkafie, Gabriel Vizcarra, Bassoonify, Gamer of the Winds, Damian Nguyen, Lauren the Flute, Catboss., Travis Kindred, Andre Beller","Beginning of the Journey",4.257143,1000,85.14286,49.091085208743664,36.051774791256335
33255,"PERSONA SUPER LIVE P-SOUND STREET 2019 ~Q-ban Theater e Youkoso~","Lyn, Yumi Kawamura, Shihoko Hirata,  Lotus Juice","Tokyo Daylight (ATLUS Kozuka Remix)",4.207143,1000,84.14286000000001,49.08139872784217,35.06146127215784
33015,"ROBOGIRL 2 (Journey the Stars)","Marty Brueggemann","Lonely Star",4.1,1000,82,49.15889057505408,32.84110942494592
32977,"Moral Codec Failure","Feryl","Kelsey's Laptop",4.07,1000,81.4,49.181492363824226,32.21850763617578
32919,"SQUARE ENIX JAZZ Vol.2","Ryu Kawamura","Swivel Jazz Arrangement (Seiken Densetsu 3)",3.76,1000,75.19999999999999,49.184721190791386,26.015278809208603
32979,"Moral Codec Failure","Feryl","Last Year",,1000,null,49.17826353685706,null
3303,"Chrono Trigger","Yasunori Mitsuda","At the Bottom of Night",4.739024,1000,94.78048,49.15566174808692,45.62481825191308
33420,"Pokémon Sword/Shield","Toby Fox","Battle! (Battle Tower)",4.478947,1000,89.57893999999999,49.010364534564594,40.568575465435394
33362,"Kingdom Hearts Birth by Sleep","Yoko Shimomura","Risky Romp",4.4545455,1000,89.09091000000001,49.03296632333473,40.057943676665275
33456,"Soulcalibur VI","Rio Hamamoto","The Nameless Ordeal",4.3714285,1000,87.42857000000001,48.994220399728775,38.43434960027123
33451,"Soulcalibur VI","Yukihiro Jindo","Man of Fortitude",4.266667,1000,85.33333999999999,48.99744922669594,36.33589077330405
33091,"release EP","Xavier Dang (mv)","years",4.231579,1000,84.63158,49.129831132349615,35.501748867650385
33356,"Kingdom Hearts Birth by Sleep","Takeharu Ishimoto","Enter the Darkness",4.2,1000,84,49.0361951503019,34.9638048496981
33182,"Paths Less Travelled: Terranigma","jnWake, zykO, ilp0, Ivan Hakštok, Trev Wignall, Jorito","Brave New World",4.1714287,1000,83.428574,49.10077168964515,34.32780231035485
33032,"ROBOGIRL 2 (Journey the Stars)","Marty Brueggemann","Planet Paradise",4.133333,1000,82.66666000000001,49.15243292111976,33.514227078880246
33281,"Trails in the Sky SC","Falcom Sound Team jdk","Silver Will Super Arrange Version",4.0833335,1000,81.66667000000001,49.071712246940685,32.594957753059326
33300,"STAR OCEAN Live Collection 2018","Motoi Sakuraba","For Achieve",4.0636363,1000,81.27272599999999,49.05879693907204,32.21392906092795
33204,"Paths Less Travelled: Terranigma","Troyificus, Jorito, Chimpazilla","Royd Rage",4.031579,1000,80.63158,49.09431403571083,31.53726596428917
33162,"Amiga Days - Volume 3","elmobo","Impact24",4.009524,1000,80.19048,49.10400051661232,31.086479483387677
33396,"Pokkén Tournament","Hiroki Hashimoto, Hiroyuki Kawada, Eriko Sakurai, Yoshinori Hirai, Takafumi Sato, Mitsuhiro Kitadani, Yu Sugimoto","Training Gym",3.9931035,1000,79.86207,49.02327984243324,30.838790157566763
33428,"Pokémon Sword/Shield","Minako Adachi, Go Ichinose","Battle! (Bede)",3.9833333,1000,79.66666599999999,49.00390688063027,30.662759119369724
33160,"Amiga Days - Volume 3","elmobo","Bud Rap",3.975,1000,79.5,49.107229343579476,30.392770656420524
33434,"Return of the Obra Dinn","Lucas Pope","Chapter II - A Bitter Cold",3.908108,1000,78.16216,49.00067805366311,29.16148194633689
33427,"Pokémon Sword/Shield","Minako Adachi, Go Ichinose","Slumbering Weald",3.897436,1000,77.94872,49.007135707597435,28.94158429240256
33414,"Sonic R","Richard Jacques","Diamond In The Sky",3.8461537,1000,76.923074,49.013593361531754,27.909480638468246
33133,"Weekly Treats: 2014","+LET'S DISINFECT!+","The Distance Between",3.84,1000,76.8,49.11691582448097,27.683084175519028
33269,"Shadow of the Beast","Sir_NutS, Stephen Kelly","89 Is the New 19",3.7860465,1000,75.72093,49.07494107390785,26.645988926092144
33298,"STAR OCEAN Live Collection 2018","Motoi Sakuraba","Confidence in domination",3.7230768,1000,74.461536,49.0620257660392,25.399510233960797
33095,"NO RESTRAINT","Ben Briggs","NES Funk",3.7066667,1000,74.133334,49.126602305382455,25.00673169461755
33239,"PERSONA SUPER LIVE P-SOUND STREET 2019 ~Q-ban Theater e Youkoso~","Yumi Kawamura","Memories of You",3.68,1000,73.60000000000001,49.08462755480934,24.51537244519067
33087,"release EP","Xavier Dang (mv)","adapt / inapt",3.6777778,1000,73.555556,49.13305995931678,24.422496040683214
33154,"Robots LOVE Music","TechnoBabble","Skyline Waveform",3.6666667,1000,73.333334,49.110458170546636,24.222875829453358
33127,"Weekly Treats: 2015","Auxcide","Micronova",3.6666667,1000,73.333334,49.12014465144813,24.213189348551865
32994,"MoeNES vol.1: the idol composer's groove","chibi-tech","Pheromone OVERDOSAGE",3.6413794,1000,72.82758799999999,49.16857705595557,23.659010944044418
33260,"PERSONA SUPER LIVE P-SOUND STREET 2019 ~Q-ban Theater e Youkoso~","Lyn, Yumi Kawamura, Shihoko Hirata,  Lotus Juice","Rivers in the Desert",3.6125,1000,72.25,49.07816990087501,23.17183009912499
33071,"LISTENCORE Vol. I","Ap0c","Vorspiel",3.5733333,1000,71.466666,49.1395176132511,22.327148386748902
33296,"STAR OCEAN Live Collection 2018","Motoi Sakuraba","Cosmic Voyagers",3.5583334,1000,71.166668,49.065254593006365,22.101413406993636
33310,"STAR OCEAN Live Collection 2018","Motoi Sakuraba","Irrepressible Dignity",3.5130434,1000,70.260868,49.05556811210487,21.20529988789513
32995,"MoeNES vol.1: the idol composer's groove","chibi-tech","お兄ちゃんだからいいよ～♪",3.5157895,1000,70.31578999999999,49.16534822898841,21.150441771011586
32986,"Rebirth","Shirobon","Trident",3.5142858,1000,70.28571600000001,49.17180588292274,21.113910117077268
33196,"Paths Less Travelled: Terranigma","Sbeast","Dark Gaia Appears",3.4923077,1000,69.846154,49.09754286267799,20.74861113732201
33051,"business pastel","business pastel","dog with an attitude",3.3882353,1000,67.76470599999999,49.145975267185435,18.618730732814555
32982,"Moral Codec Failure","Feryl","Days Bleed Together",3.3647058,1000,67.294116,49.1750347098899,18.119081290110103
33074,"LISTENCORE Vol. I","Ap0c","Die Tiefen Wald: II. zur Realisierung",3.305263,1000,66.10526,49.13628878628394,16.96897121371606
33036,"FAMIFOOD","PROTO·DOME","Butterscotch Blues",3.2631578,1000,65.26315600000001,49.149204094152594,16.113951905847415
33153,"Robots LOVE Music","Hardcore Softboy","Ordos Blues",3.2266667,1000,64.533334,49.1136869975138,15.419647002486194
33066,"LISTENCORE Vol. I","Ap0c","Die Tiefen Wald:  I. dramatische Reise",3.1818182,1000,63.636364,49.14274644021827,14.493617559781732
33108,"Neither Moon Nor Star","Heosphoros","Sinistrous Decay",,1000,null,49.123373478415296,null
33232,"PERSONA SUPER LIVE P-SOUND STREET 2019 ~Q-ban Theater e Youkoso~","Lyn, Yumi Kawamura, Shihoko Hirata,  Lotus Juice","GROOVY",,1000,null,49.087856381776504,null
33287,"Pokémon Mystery Dungeon: Gates to Infinity","Keisuke Ito, Yasuhiro Kawagoe","A Friend's Decision",,1000,null,49.068483419973525,null
33339,"The Legend of Zelda: Ocarina of Time","Bowlerhat, Arno Grootaers, Chae Yeon Lee, David Jans, Dirk Bosman, Felix Brassel, Gregory Ksiondzyk, HeeHyun Lee, Louise van den Heuvel, Pierre Vyncke, Rebecca Driesmans","To See Like Me",2.9454546,1000,58.909092,49.049110458170546,9.859981541829455
33377,"Jamestown","Francisco Cerda","Secret Mines of New Madrid",,1000,null,49.029737496367574,null
33401,"Pokkén Tournament","Shota Kageyama","Tellur Town (Autumn)",,1000,null,49.02005101546608,null
33459,"Soulcalibur VI","Rio Hamamoto","Lineage of Destiny",,1000,null,48.990991572761615,null
34314,"Guardia: The X-Strike Sessions","Joel Corelitz","Memories of Green",4.710204,1000,94.20408,48.800490781699004,45.403589218301
33744,"Ori and the Will of the Wisps","Gareth Coker","Escape with the Memory of the Forest",4.6434784,1000,92.869568,48.92641503341836,43.94315296658164
33499,"Let's Play Live!","The 8-Bit Big Band","Mario Kart 64",4.5971427,1000,91.942854,48.98130509186013,42.96154890813987
3353,"Kid Icarus: Uprising","Motoi Sakuraba","Theme of Dark Pit",4.461017,1000,89.22034,48.971618610958636,40.24872138904136
33577,"Album 2 - Choose Your Character!","The 8-Bit Big Band","Aquatic Ambiance (From \"Donkey Kong Country\")",4.37561,1000,87.5122,48.96193213005715,38.55026786994286
33742,"The King of Fighters '98: Dream Match Never Ends","Shinsekai Gakkyoku Zatsugidan","Art Of Fight (Art of Fighting Team)",4.317241,1000,86.34482,48.929643860385525,37.41517613961447
33685,"Zero Divide 2: The Secret Wish","Akihito Ohkawa","Misunderstanding",4.316129,1000,86.32258,48.932872687352685,37.38970731264732
34258,"Children of Termina","Rozen","Stone Tower",4.295238,1000,85.90476000000001,48.816634916534824,37.08812508346519
3363,"Kid Icarus: Uprising","Yasunori Mitsuda","Boss Battle 1",4.298182,1000,85.96364,48.952245649155664,37.011394350844334
33666,"Kingdom Hearts III","Yoko Shimomura, Takeharu Ishimoto, Tsuyoshi Sekito","Wave of Darkness II",4.2941175,1000,85.88234999999999,48.936101514319844,36.946248485680144
3375,"Famicom 20th Anniversary","Motoi Sakuraba","Super Mario Bros.",4.267606,1000,85.35212,48.9231862064512,36.4289337935488
3415,"BlazBlue: Continuum Shift","Daisuke Ishiwatari","CONTINUUM SHIFT",4.2526317,1000,85.05263400000001,48.82955022440348,36.223083775596535
33612,"Sonic the Hedgehog","GlitchxCity","Green Hill Zone Remix",4.205714,1000,84.11428000000001,48.95547447612282,35.158805523877184
34063,"Ballads of Hyrule","Rozen","Fairy's Tears",4.184,1000,83.68,48.84569435923929,34.83430564076072
34009,"MENU: An Homage to Game Title Themes","Michael Schiciano","Out Into The Frontier (from \"SaGa Frontier\")",4.168,1000,83.36,48.855380840140775,34.504619159859224
34034,"Johto Legends (Music from \"Pokémon Gold and Silver\")","Braxton Burks","Final Showdown! Pokémon Champion Battle",4.140741,1000,82.81482,48.84892318620645,33.96589681379355
34087,"EIDOLON: Music From Final Fantasy IX","bLiNd, SonikBuster","You're Not Alone Cowboy",4.1354837,1000,82.709674,48.83923670530496,33.870437294695044
33797,"Golden Sun: A World Reignited","Ganaé","D-Lay On",4.1375,1000,82.75,48.910270898582546,33.839729101417454
33582,"Album 2 - Choose Your Character!","The 8-Bit Big Band","The Chocobo Theme (From \"Final Fantasy\")",4.108108,1000,82.16216,48.95870330308999,33.20345669691001
33645,"The Sound of Kirby Café","Hirokazu Ando","Café De Planet／Robobot Armor Theme ~ The Nobel Haltmann Song",4.096774,1000,81.93548,48.94578799522134,32.98969200477866
33952,"BUDDIES: A Tribute to Banjo-Kazooie","Megan McDuffee","Soul Taker",4.08125,1000,81.625,48.86829614800943,32.75670385199057
34140,"EXILE: A Tribute to Supergiant Games","Tyler Rydosz","Folk of Jevel",4.0375,1000,80.75,48.832779051370636,31.917220948629364
33976,"MENU: An Homage to Game Title Themes","Michael Hoffmann","Space Cruise (from \"FTL: Faster Than Light\")",4.0387096,1000,80.774192,48.85860966710794,31.915582332892058
34086,"EIDOLON: Music From Final Fantasy IX","Robby Duguay, Sean Schafianski","Black Mages at the Black Mage Village",4.037037,1000,80.74073999999999,48.84246553227213,31.89827446772786
33811,"Golden Sun: A World Reignited","GuitarSVD","Reflection of the Wolf Moon",4.008333,1000,80.16666000000001,48.90704207161538,31.25961792838463
34271,"The Keyblade War","Rozen, Reven","Dearly Beloved",3.96,1000,79.2,48.813406089567664,30.38659391043234
34283,"Time & Space","Braxton Burks","A New World Order (Battle! Galactic Boss Cyrus)",3.9473684,1000,78.94736800000001,48.8101772626005,30.137190737399514
